title_version,model_year,mileage,engine,transmission,fuel,price,inspection_score,description,data_source
Hyundai Tucson FWD A/T GLS Sport 2024,2024,15000.0,2000.0,Automatic,Petrol,8200000.0,9.1,bumper to bumper totally genuine condition 1st ownership biometric available original documents original mileage only contact serious buyers please price price is negotiable on spot only feels like a zero meter car just buy and enjoy smooth drive,silver_predicted
Hyundai Santro Club 2006,2006,138000.0,1000.0,Manual,Petrol,1160000.0,9.6,50%orignal new tyar almost new good condition,silver_predicted
Hyundai Elantra GLS 2021,2021,170000.0,2000.0,Automatic,Petrol,5495000.0,9.4,hyundai elantra gls 2.0 full option islamabad registered new tyres installed yokohama rs worth 200k electric seat wireless charger applae car play android auto rear ac vents smart trunk smart entry civic corolla city vitz bmw mercedes audi raize rocky premio axio sonata voxy esquire freed haval mg chery proton kia hyundai,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,62000.0,2000.0,Automatic,Petrol,7300000.0,9.6,tucson hyundai 2022 model 62000 millage awd full option 2 pices touchep demand 73 lac,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2025,2025,200.0,2000.0,Automatic,Petrol,9500000.0,9.6,total orignal as like new,silver_predicted
Hyundai Sonata N Line 2.5 Turbo 2025,2025,14700.0,2500.0,Automatic,Petrol,17000000.0,9.7,100% original,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,88000.0,2000.0,Automatic,Petrol,7000000.0,9.6,"good condition, family used car everything is in genuine condition.",silver_predicted
Hyundai Elantra 2025,2025,6500.0,1600.0,Automatic,Hybrid,9450000.0,8.7,100% original. just like a zero meter car. authorized dealership maintained. complete service details available. lightweight allow rims. all original documents are complete. all token taxes are paid to date.,silver_predicted
Hyundai Sonata 2.5 2024,2024,24000.0,2500.0,Automatic,Petrol,10600000.0,9.6,all ok jsut buy and drive nit a single scratch on body ppf will done all papers and biometric on the spot,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2024,2024,6972.0,2000.0,Automatic,Petrol,8900000.0,8.9,-floor mates 9d installed - pakwheels inspected car - inspection report attached - number plates not issued - 1st owner - token tax paid - manufacture 2024 - registered 2024 -documents available - 2 keys available,silver_predicted
Hyundai Tucson Hybrid Smart 2025,2025,10.0,1600.0,Automatic,Hybrid,11200000.000000002,9.5,direct delivery from hyundai islamabad showroom brand new selling as moving abroad white colour,silver_predicted
Hyundai Santa Fe Signature 2024,2024,33233.0,1600.0,Automatic,Hybrid,13500000.0,8.5,pakwheels inspected car inspection report attached number plates not issued yet 3rd owner token tax paid manufacture 2024 registered 2024 documents available 2 keys available,silver_predicted
Hyundai Santro Plus 2001,2001,210000.0,1000.0,Manual,Petrol,800000.0,8.8,"sale my santro plus urgent basis new tyre pin pack android system suspension engien boday ac heter gari inner and outar total orignl he origan book availbel orignal number plat availbel jus file missing stamp paper krke den gy gari har tarha se clear he urgent sale krni he prise finel hen plese no behas plese 100% maintained by dealership. no call/sms will be answered after office hours. petrol driven, cng never installed . as good as a brand new car. fitted with new tires. non accidental. original book is available as well. engine in pristine condition . all taxes paid. need to sell the car urgently.",silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,69550.0,2000.0,Automatic,Petrol,7200000.0,8.7,ppf install documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2021 registered 2021 2 keys available,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2025,2025,17000.0,2000.0,Automatic,Petrol,9150000.0,9.4,b2b,silver_predicted
Hyundai Santro Club 2003,2003,200000.0,1000.0,Manual,Petrol,750000.0,7.7,"hyundai santro club 2003-04 sindh karachi number documents complete cplc clear, token tax clear original number plates and smart card available ac chill engine and suspension ok address=sardar garh zilla rahim yar khan mobile & whatsapp=0302.400-55,20",silver_predicted
Hyundai Tucson 2021,2021,58000.0,2000.0,Automatic,Petrol,7000000.0,9.6,over all geniene good condition,silver_predicted
Hyundai H-100 High Deck 2025,2025,200.0,2600.0,Manual,Diesel,4500000.0,9.6,zero meter,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2022,2022,71000.0,2000.0,Automatic,Petrol,7100000.0,9.2,*hyundai tucson fwd a/t gls sport* model year 2022 70000km driven 1st owner suv ever since automatic transmission 2000cc powerfull engine push start/stop | keyless entry panoramic roof (tilt/slide) parking sensors f.f dvd screen rear view camera multimedia stering snow white colour 100% original paint electronic operated leather seats f.f alloywheels sparewheel still unused extraordinary mint condition,silver_predicted
Hyundai Tucson 2024,2024,16500.0,2000.0,Automatic,Petrol,8290000.000000001,9.3,"tucson awd manufactured 2023 and model and invoice 2024 invoice pkr 87,90,000 , limited units sold (without sensors) 100% original 1st aowner only serious buyer contact 100% maintained by dealership. (kalma chownk) 100% original . all service history log maintained. complete original file is availble . petrol driven, cng never installed . as good as a brand new car. original book of this car is also available. urgently need to sell the car.",silver_predicted
Hyundai Santro Exec GV 2005,2005,138500.0,1000.0,Manual,Petrol,1250000.0,9.1,chat piler digi janioun paint other shower without poten 15+ fule average company fited power windows power staring bohat achi gari ha bohat smoth injan ha alloy rims. tyre new indride panal installed TAG_FAIR,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2022,2022,54955.0,2000.0,Automatic,Petrol,7800000.0,9.6,"one hand car, no touch up and with ppf TAG_EXCELLENT",silver_predicted
Hyundai Elantra GL 2023,2023,48300.0,1600.0,Automatic,Petrol,5785000.0,9.1,"features: total genuine body mechanical 100% scratch less brand new car company maintained each record available 48300 mailage mechanical 100% scratch less brand new car available at: gear & glory, e-11, islamabad TAG_EXCELLENT",silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2022,2022,53545.0,2000.0,Automatic,Petrol,7095000.0,8.0,seat covers floor matts trunk matt uv sheet install pak wheels inspected car inspection report attached number plates available 1st owner token tax paid manufacture 2022 registered 2022 non accidental car fully maintained authorized dealership documents available 2 keys available,silver_predicted
Hyundai Sonata N Line 2.5 Turbo 2025,2025,26000.0,2500.0,Automatic,Petrol,16500000.0,9.5,everything is in genuine condition. as good as a brand new car. authorized dealership maintained. all service history log maintained.,silver_predicted
Hyundai Santro Exec 2004,2004,222200.0,1000.0,Manual,Petrol,790000.0,9.4,santro exactive sindh number good condition power window raabta numbe,silver_predicted
Hyundai Santro Prime GV 2008,2008,200000.0,1000.0,Manual,Petrol,1230000.0,9.3,new condition car documents original smart card and file 100% original outer and inner totel genius .1 finder tucho ac and hiter chalo new betry . new taires condition led penol back camera biometric moky pe driven on petrol throughout . all token taxes are paid for life . brand new tires installed.,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,55000.0,2000.0,Automatic,Petrol,7625000.0,9.5,alloy rims. authorized dealership maintained. complete original file is availble . complete service history available. totally driven on petrol. as good as a brand new car. never been into any accident. original book is available. will be sold to nearest offer. engine in pristine condition . all token taxes are paid to date. need to sell the car urgently.,silver_predicted
Hyundai Sonata 2.0 2022,2022,35000.0,2000.0,Automatic,Petrol,8690000.0,9.4,hyundai sonata 2.0 model 2022 end 1st owner hyundai maintained from day 1st neat & tidy interior and exterior. btb original paint. price is slightly negotiable. contact on whats app for more information. thankyou!,silver_predicted
Hyundai Elantra GLS 2023,2023,33642.0,2000.0,Automatic,Petrol,6450000.0,8.2,- leather steering cover installed - leather dashboard cover installed -new japanese tyres installed - documents have not checked by pakwheels - pakwheels inspected car - inspection report attached - number plates available - token tax cleared - 1st owner - manufacture 2023 - registered 2023 - 2 keys available,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2025,2025,7000.0,2000.0,Automatic,Petrol,8100000.0,9.3,first owner car b2b genuine no touchup only 7 k mileage scratchless and spotless car inside out fully original. all original documents are complete.sparewheel unused/spare wheel tools also unused model:2025 TAG_EXCELLENT,silver_predicted
Hyundai Santro Club 2004,2004,60592.0,1000.0,Manual,Petrol,1050000.0,9.0,"hyundai santro 2004 model (manual) total genuine body, not even painted engine 100% good on fuel non accidental neat and clean famliy used car suspension 100% no work required price is flexible original book & files available everything is alright mechanically 100% perfect only serious buyers contact please TAG_EXCELLENT",silver_predicted
Hyundai Sonata 2.5 2022,2022,41000.0,2500.0,Automatic,Petrol,9300000.0,9.4,brand new tires installed. as good as a brand new car. token tax is up to date. total genuine paint TAG_EXCELLENT,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2023,2023,40410.0,2000.0,Automatic,Petrol,8000000.0,8.5,floor matts documents not check by pakwheels pakwheels inspected car inspection report attached number plates not issued 2nd owner token tax paid manufacture 2023 registered 2023 2 keys available,silver_predicted
Hyundai Sonata 2.5 2024,2024,41000.0,2500.0,Automatic,Petrol,10500000.0,9.5,total genuine 1st owner hyundai maintained TAG_EXCELLENT,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2024,2024,15000.0,2000.0,Automatic,Petrol,8200000.0,9.1,bumper to bumper totally genuine condition 1st ownership biometric available original documents original mileage only contact serious buyers please price price is negotiable on spot only feels like a zero meter car just buy and enjoy smooth drive,silver_predicted
Hyundai Tucson AWD A/T Ultimate (Black Interior) 2025,2025,23000.0,2000.0,Automatic,Petrol,8750000.0,8.9,first hand first owner on my name b2b genuine paint form first day company maintained with history recently oil changed authorized dealership maintained. everything is in genuine condition . complete service history available.,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2025,2025,200.0,2000.0,Automatic,Petrol,9500000.0,9.6,total orignal as like new,silver_predicted
Hyundai Santa Fe Signature 2024,2024,15200.0,1600.0,Automatic,Hybrid,12300000.0,9.6,santa fee signature full option,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2020,2020,65000.0,2000.0,Automatic,Petrol,6950000.0,9.5,tucson 20 model awd total genuine 1st owner new tyres TAG_EXCELLENT,silver_predicted
Hyundai Sonata 2.5 2024,2024,24000.0,2500.0,Automatic,Petrol,10600000.0,9.6,all ok jsut buy and drive nit a single scratch on body ppf will done all papers and biometric on the spot,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,77500.0,2000.0,Automatic,Petrol,7250000.0,9.0,"selling my tucson awd, driving it for the last 2 years. 100% original body condition no paint no shower no touchups bring your experts to check 100% maintained by dealership full option variant with each and everything in working condition. tyres in best condition as well. no meter reverse, genuine milage kept with very carefully, neat and clean interior and exterior.. all original documents available transfer is must on the spot. please call pa final price mat pochen jis na leni ho gari a k dekhe or offer de.. sari details likh de han, br br same baten na pochen.. TAG_EXCELLENT",silver_predicted
Hyundai Santro Club GV 2006,2006,145000.0,1100.0,Manual,Petrol,1030000.0000000001,9.0,hyundai santro club model 2006 lahore register 3rd owner neat & clean interior or exterior excellent condition engine mechanically a one suspension 10/10 ac on android panel install documents complete bio matric on the spot location lahore for further info call & whatsapp,silver_predicted
